areatype,date,name,code,newCasesByPublishDate,cumCasesByPublishDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,cumCasesBySpecimenDate,newPillarOneTestsByPublishDate,cumPillarOneTestsByPublishDate,newPillarTwoTestsByPublishDate,cumPillarTwoTestsByPublishDate,newPillarThreeTestsByPublishDate,cumPillarThreeTestsByPublishDate,newAdmissions,cumAdmissions,cumAdmissionsByAge,cumTestsByPublishDate,newTestsByPublishDate,covidOccupiedMVBeds,hospitalCases,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
nation,2021-09-03,England,E92000001,31726.0,5964760.0,10661.3,28113.0,6028985.0,65082.0,29760510.0,1034908.0,214710088.0,654.0,2322771.0,688.0,449700.0,"[{'age': '18_to_64', 'rate': 501.8, 'value': 170581}, {'age': '6_to_17', 'rate': 52.6, 'value': 4297}, {'age': '0_to_5', 'rate': 111.6, 'value': 4385}, {'age': '85+', 'rate': 6271.1, 'value': 88197}, {'age': '65_to_84', 'rate': 1959.0, 'value': 177439}]",246793369.0,1100644.0,889.0,6195.0,96.0,116805.0,206.6,126.0,117198.0,207.2
nation,2021-09-04,England,E92000001,29614.0,5993444.0,10701.9,22965.0,6051950.0,61281.0,29821791.0,595475.0,215367542.0,334.0,2323105.0,752.0,450452.0,"[{'age': '18_to_64', 'rate': 502.9, 'value': 170942}, {'age': '6_to_17', 'rate': 52.8, 'value': 4311}, {'age': '0_to_5', 'rate': 112.2, 'value': 4406}, {'age': '85+', 'rate': 6278.0, 'value': 88295}, {'age': '65_to_84', 'rate': 1961.8, 'value': 177695}]",247512438.0,657090.0,880.0,6043.0,102.0,116907.0,206.7,111.0,117309.0,207.4
nation,2021-09-05,England,E92000001,27022.0,6019976.0,10742.5,22975.0,6074925.0,57932.0,29879723.0,855365.0,216277214.0,196.0,2323301.0,691.0,451143.0,"[{'age': '18_to_64', 'rate': 503.8, 'value': 171260}, {'age': '6_to_17', 'rate': 53.1, 'value': 4333}, {'age': '0_to_5', 'rate': 112.6, 'value': 4422}, {'age': '85+', 'rate': 6284.3, 'value': 88383}, {'age': '65_to_84', 'rate': 1964.6, 'value': 177942}]",248480238.0,913493.0,878.0,6167.0,58.0,116965.0,206.8,116.0,117425.0,207.6
nation,2021-09-06,England,E92000001,27202.0,6046799.0,10799.8,32374.0,6107299.0,71735.0,29951458.0,1175617.0,217589206.0,504.0,2323805.0,831.0,451974.0,"[{'age': '18_to_64', 'rate': 504.9, 'value': 171631}, {'age': '6_to_17', 'rate': 53.4, 'value': 4362}, {'age': '0_to_5', 'rate': 113.1, 'value': 4445}, {'age': '85+', 'rate': 6292.3, 'value': 88496}, {'age': '65_to_84', 'rate': 1967.8, 'value': 178237}]",249864469.0,1247856.0,909.0,6375.0,28.0,116993.0,206.9,121.0,117546.0,207.9
nation,2021-09-07,England,E92000001,27545.0,6074040.0,10848.2,27348.0,6134647.0,84205.0,30035663.0,961333.0,218708216.0,668.0,2324473.0,801.0,452775.0,"[{'age': '18_to_64', 'rate': 506.0, 'value': 171989}, {'age': '6_to_17', 'rate': 53.7, 'value': 4381}, {'age': '0_to_5', 'rate': 113.6, 'value': 4461}, {'age': '85+', 'rate': 6299.8, 'value': 88601}, {'age': '65_to_84', 'rate': 1971.2, 'value': 178540}]",251068352.0,1046206.0,885.0,6244.0,183.0,117176.0,207.2,125.0,117671.0,208.1
nation,2021-09-08,England,E92000001,29286.0,6102850.0,10892.5,25062.0,6159709.0,75232.0,30110895.0,1043840.0,219909347.0,555.0,2326742.0,900.0,453675.0,"[{'age': '18_to_64', 'rate': 507.2, 'value': 172399}, {'age': '6_to_17', 'rate': 54.0, 'value': 4406}, {'age': '0_to_5', 'rate': 114.0, 'value': 4477}, {'age': '85+', 'rate': 6308.5, 'value': 88723}, {'age': '65_to_84', 'rate': 1974.8, 'value': 178867}]",252346984.0,1119627.0,896.0,6302.0,158.0,117334.0,207.5,114.0,117785.0,208.3
nation,2021-09-09,England,E92000001,27049.0,6129372.0,10934.7,23906.0,6183615.0,70290.0,30201384.0,1034276.0,221095393.0,832.0,2327574.0,790.0,454465.0,"[{'age': '18_to_64', 'rate': 508.3, 'value': 172774}, {'age': '6_to_17', 'rate': 54.3, 'value': 4430}, {'age': '0_to_5', 'rate': 114.5, 'value': 4497}, {'age': '85+', 'rate': 6315.5, 'value': 88822}, {'age': '65_to_84', 'rate': 1977.7, 'value': 179136}]",253624351.0,1105398.0,887.0,6254.0,138.0,117472.0,207.7,128.0,117913.0,208.5
nation,2021-09-10,England,E92000001,26653.0,6155149.0,10971.1,20533.0,6204148.0,68165.0,30269549.0,898839.0,222135583.0,619.0,2328193.0,680.0,455145.0,"[{'age': '18_to_64', 'rate': 509.2, 'value': 173087}, {'age': '6_to_17', 'rate': 54.4, 'value': 4445}, {'age': '0_to_5', 'rate': 114.9, 'value': 4514}, {'age': '85+', 'rate': 6320.8, 'value': 88896}, {'age': '65_to_84', 'rate': 1980.6, 'value': 179393}]",254733325.0,967623.0,898.0,6400.0,114.0,117586.0,207.9,109.0,118022.0,208.7
nation,2021-09-11,England,E92000001,23825.0,6178293.0,11000.4,16605.0,6220753.0,61499.0,30331048.0,589719.0,222796390.0,296.0,2328489.0,649.0,455794.0,"[{'age': '18_to_64', 'rate': 510.0, 'value': 173348}, {'age': '6_to_17', 'rate': 54.7, 'value': 4465}, {'age': '0_to_5', 'rate': 115.4, 'value': 4535}, {'age': '85+', 'rate': 6328.5, 'value': 89005}, {'age': '65_to_84', 'rate': 1983.2, 'value': 179629}]",255455927.0,651514.0,865.0,6206.0,143.0,117729.0,208.2,103.0,118125.0,208.9
nation,2021-09-12,England,E92000001,19913.0,6197654.0,11031.4,17511.0,6238264.0,59097.0,30390145.0,901824.0,223744382.0,206.0,2328695.0,658.0,456452.0,"[{'age': '18_to_64', 'rate': 510.8, 'value': 173634}, {'age': '6_to_17', 'rate': 54.9, 'value': 4482}, {'age': '0_to_5', 'rate': 115.9, 'value': 4553}, {'age': '85+', 'rate': 6334.8, 'value': 89093}, {'age': '65_to_84', 'rate': 1985.9, 'value': 179878}]",256463222.0,961127.0,884.0,6253.0,42.0,117771.0,208.3,103.0,118228.0,209.1
nation,2021-09-13,England,E92000001,21077.0,6218198.0,11075.0,24639.0,6262903.0,69946.0,30460091.0,885876.0,224781753.0,281.0,2328976.0,688.0,457140.0,"[{'age': '18_to_64', 'rate': 511.7, 'value': 173949}, {'age': '6_to_17', 'rate': 55.1, 'value': 4500}, {'age': '0_to_5', 'rate': 116.1, 'value': 4562}, {'age': '85+', 'rate': 6341.5, 'value': 89187}, {'age': '65_to_84', 'rate': 1988.7, 'value': 180130}]",257570820.0,956103.0,886.0,6424.0,32.0,117803.0,208.3,71.0,118299.0,209.2
nation,2021-09-14,England,E92000001,19739.0,6237505.0,11114.1,22145.0,6285048.0,82212.0,30542303.0,697906.0,225576386.0,445.0,2329421.0,701.0,457841.0,"[{'age': '18_to_64', 'rate': 512.7, 'value': 174269}, {'age': '6_to_17', 'rate': 55.3, 'value': 4515}, {'age': '0_to_5', 'rate': 116.5, 'value': 4575}, {'age': '85+', 'rate': 6346.9, 'value': 89264}, {'age': '65_to_84', 'rate': 1991.8, 'value': 180406}]",258448110.0,780563.0,888.0,6344.0,152.0,117955.0,208.6,118.0,118417.0,209.4
nation,2021-09-15,England,E92000001,22078.0,6258872.0,11152.9,21957.0,6307005.0,84684.0,30626987.0,928864.0,226573017.0,528.0,2331364.0,691.0,458532.0,"[{'age': '18_to_64', 'rate': 513.5, 'value': 174567}, {'age': '6_to_17', 'rate': 55.6, 'value': 4537}, {'age': '0_to_5', 'rate': 116.7, 'value': 4584}, {'age': '85+', 'rate': 6354.5, 'value': 89370}, {'age': '65_to_84', 'rate': 1994.6, 'value': 180662}]",259531368.0,1014076.0,910.0,6306.0,151.0,118106.0,208.9,101.0,118518.0,209.6
nation,2021-09-16,England,E92000001,22949.0,6281236.0,11191.4,21735.0,6328740.0,76228.0,30731233.0,847517.0,227515329.0,537.0,2331901.0,672.0,459204.0,"[{'age': '18_to_64', 'rate': 514.5, 'value': 174879}, {'age': '6_to_17', 'rate': 55.7, 'value': 4550}, {'age': '0_to_5', 'rate': 117.2, 'value': 4606}, {'age': '85+', 'rate': 6360.2, 'value': 89451}, {'age': '65_to_84', 'rate': 1997.3, 'value': 180906}]",260578463.0,924282.0,849.0,6081.0,123.0,118229.0,209.1,113.0,118631.0,209.8
nation,2021-09-17,England,E92000001,23265.0,6303792.0,11230.1,21917.0,6350657.0,62580.0,30793813.0,710754.0,228294497.0,342.0,2332243.0,540.0,459744.0,"[{'age': '18_to_64', 'rate': 515.2, 'value': 175131}, {'age': '6_to_17', 'rate': 55.9, 'value': 4564}, {'age': '0_to_5', 'rate': 117.6, 'value': 4619}, {'age': '85+', 'rate': 6365.9, 'value': 89531}, {'age': '65_to_84', 'rate': 1999.3, 'value': 181087}]",261420553.0,773676.0,844.0,5910.0,130.0,118359.0,209.3,122.0,118753.0,210.0
nation,2021-09-18,England,E92000001,22956.0,6326046.0,11266.4,20521.0,6371178.0,57411.0,30851224.0,574061.0,228902368.0,82.0,2332325.0,560.0,460304.0,"[{'age': '18_to_64', 'rate': 515.9, 'value': 175377}, {'age': '6_to_17', 'rate': 56.0, 'value': 4573}, {'age': '0_to_5', 'rate': 118.1, 'value': 4638}, {'age': '85+', 'rate': 6371.1, 'value': 89604}, {'age': '65_to_84', 'rate': 2001.6, 'value': 181300}]",262085917.0,631554.0,829.0,5688.0,131.0,118490.0,209.5,92.0,118845.0,210.2
nation,2021-09-19,England,E92000001,22173.0,6347616.0,11309.3,24264.0,6395442.0,46458.0,30897682.0,971159.0,229910115.0,36.0,2332361.0,572.0,460876.0,"[{'age': '18_to_64', 'rate': 516.7, 'value': 175634}, {'age': '6_to_17', 'rate': 56.2, 'value': 4589}, {'age': '0_to_5', 'rate': 118.3, 'value': 4648}, {'age': '85+', 'rate': 6376.0, 'value': 89673}, {'age': '65_to_84', 'rate': 2004.0, 'value': 181515}]",263140158.0,1017653.0,824.0,5695.0,34.0,118524.0,209.6,90.0,118935.0,210.3
nation,2021-09-20,England,E92000001,26905.0,6374123.0,11365.0,31458.0,6426900.0,73433.0,30982463.0,833383.0,230897955.0,651.0,2333012.0,606.0,461482.0,"[{'age': '18_to_64', 'rate': 517.5, 'value': 175909}, {'age': '6_to_17', 'rate': 56.4, 'value': 4605}, {'age': '0_to_5', 'rate': 118.8, 'value': 4668}, {'age': '85+', 'rate': 6381.7, 'value': 89753}, {'age': '65_to_84', 'rate': 2006.4, 'value': 181730}]",264213430.0,907467.0,811.0,5727.0,27.0,118551.0,209.6,102.0,119037.0,210.5
nation,2021-09-21,England,E92000001,24973.0,6398633.0,11417.9,29953.0,6456853.0,89212.0,31071675.0,699571.0,231664490.0,794.0,2333806.0,602.0,462084.0,"[{'age': '18_to_64', 'rate': 518.3, 'value': 176179}, {'age': '6_to_17', 'rate': 56.7, 'value': 4631}, {'age': '0_to_5', 'rate': 119.3, 'value': 4686}, {'age': '85+', 'rate': 6387.2, 'value': 89830}, {'age': '65_to_84', 'rate': 2008.7, 'value': 181941}]",265069971.0,789577.0,774.0,5543.0,174.0,118725.0,209.9,92.0,119129.0,210.7
nation,2021-09-22,England,E92000001,27317.0,6425056.0,11467.8,28190.0,6485043.0,81906.0,31153581.0,771861.0,232481389.0,606.0,2334412.0,572.0,462656.0,"[{'age': '18_to_64', 'rate': 519.0, 'value': 176429}, {'age': '6_to_17', 'rate': 57.1, 'value': 4659}, {'age': '0_to_5', 'rate': 119.4, 'value': 4692}, {'age': '85+', 'rate': 6393.8, 'value': 89923}, {'age': '65_to_84', 'rate': 2010.9, 'value': 182135}]",265969382.0,854373.0,783.0,5406.0,121.0,118846.0,210.2,101.0,119230.0,210.8
nation,2021-09-23,England,E92000001,29045.0,6453164.0,11516.8,27717.0,6512760.0,70864.0,31224445.0,888051.0,233577864.0,1082.0,2335494.0,577.0,463233.0,"[{'age': '18_to_64', 'rate': 519.8, 'value': 176692}, {'age': '6_to_17', 'rate': 57.3, 'value': 4677}, {'age': '0_to_5', 'rate': 119.7, 'value': 4701}, {'age': '85+', 'rate': 6400.1, 'value': 90011}, {'age': '65_to_84', 'rate': 2013.0, 'value': 182334}]",267137803.0,959997.0,757.0,5214.0,131.0,118977.0,210.4,102.0,119332.0,211.0
nation,2021-09-24,England,E92000001,28199.0,6481363.0,11561.4,25233.0,6537993.0,70348.0,31294793.0,748424.0,234386431.0,611.0,2336105.0,557.0,463790.0,"[{'age': '18_to_64', 'rate': 520.5, 'value': 176930}, {'age': '6_to_17', 'rate': 57.5, 'value': 4695}, {'age': '0_to_5', 'rate': 120.1, 'value': 4718}, {'age': '85+', 'rate': 6405.7, 'value': 90090}, {'age': '65_to_84', 'rate': 2015.3, 'value': 182539}]",268017329.0,819383.0,730.0,5036.0,120.0,119097.0,210.6,91.0,119423.0,211.2
nation,2021-09-25,England,E92000001,28087.0,6507849.0,11602.0,22941.0,6560934.0,65559.0,31360352.0,616688.0,235037189.0,161.0,2336266.0,520.0,464310.0,"[{'age': '18_to_64', 'rate': 521.1, 'value': 177146}, {'age': '6_to_17', 'rate': 57.7, 'value': 4708}, {'age': '0_to_5', 'rate': 120.5, 'value': 4734}, {'age': '85+', 'rate': 6411.5, 'value': 90172}, {'age': '65_to_84', 'rate': 2017.4, 'value': 182732}]",268733807.0,682408.0,723.0,5100.0,104.0,119201.0,210.8,91.0,119514.0,211.3
nation,2021-09-26,England,E92000001,25538.0,6532847.0,11648.4,26264.0,6587198.0,59028.0,31419380.0,953390.0,236024950.0,113.0,2336379.0,535.0,464845.0,"[{'age': '18_to_64', 'rate': 521.9, 'value': 177404}, {'age': '6_to_17', 'rate': 57.9, 'value': 4727}, {'age': '0_to_5', 'rate': 120.9, 'value': 4749}, {'age': '85+', 'rate': 6416.9, 'value': 90248}, {'age': '65_to_84', 'rate': 2019.3, 'value': 182899}]",269780709.0,1012531.0,689.0,4949.0,37.0,119238.0,210.9,68.0,119582.0,211.5
nation,2021-09-27,England,E92000001,29329.0,6561706.0,11708.3,33887.0,6621085.0,64157.0,31483537.0,870485.0,236992982.0,724.0,2337103.0,617.0,465462.0,"[{'age': '18_to_64', 'rate': 522.6, 'value': 177659}, {'age': '6_to_17', 'rate': 58.2, 'value': 4751}, {'age': '0_to_5', 'rate': 121.3, 'value': 4765}, {'age': '85+', 'rate': 6422.9, 'value': 90333}, {'age': '65_to_84', 'rate': 2021.9, 'value': 183138}]",270813622.0,935366.0,685.0,5121.0,23.0,119261.0,210.9,77.0,119659.0,211.6
nation,2021-09-28,England,E92000001,28808.0,6590514.0,11759.6,29003.0,6650088.0,81953.0,31577128.0,685813.0,237736181.0,865.0,2337968.0,596.0,466058.0,"[{'age': '18_to_64', 'rate': 523.4, 'value': 177919}, {'age': '6_to_17', 'rate': 58.5, 'value': 4775}, {'age': '0_to_5', 'rate': 121.5, 'value': 4774}, {'age': '85+', 'rate': 6428.5, 'value': 90411}, {'age': '65_to_84', 'rate': 2024.4, 'value': 183364}]",271651277.0,768631.0,681.0,5126.0,141.0,119402.0,211.1,76.0,119735.0,211.7
nation,2021-09-29,England,E92000001,29036.0,6617892.0,11809.4,28138.0,6678226.0,80308.0,31657436.0,929434.0,238710960.0,1182.0,2340573.0,625.0,466683.0,"[{'age': '18_to_64', 'rate': 524.3, 'value': 178220}, {'age': '6_to_17', 'rate': 58.8, 'value': 4797}, {'age': '0_to_5', 'rate': 122.0, 'value': 4793}, {'age': '85+', 'rate': 6433.8, 'value': 90486}, {'age': '65_to_84', 'rate': 2026.7, 'value': 183572}]",272708969.0,1010924.0,671.0,5017.0,111.0,119513.0,211.3,84.0,119819.0,211.9
nation,2021-09-30,England,E92000001,29826.0,6646963.0,11855.8,26254.0,6704480.0,61675.0,31768132.0,870198.0,239660632.0,973.0,2341546.0,552.0,467235.0,"[{'age': '18_to_64', 'rate': 525.0, 'value': 178470}, {'age': '6_to_17', 'rate': 59.0, 'value': 4820}, {'age': '0_to_5', 'rate': 122.4, 'value': 4809}, {'age': '85+', 'rate': 6438.8, 'value': 90556}, {'age': '65_to_84', 'rate': 2028.8, 'value': 183765}]",273770310.0,932846.0,672.0,4916.0,87.0,119600.0,211.5,81.0,119900.0,212.0
nation,2021-10-01,England,E92000001,28836.0,6674820.0,11897.7,23666.0,6728146.0,69513.0,31837645.0,754970.0,240474970.0,1075.0,2342621.0,520.0,467755.0,"[{'age': '18_to_64', 'rate': 525.7, 'value': 178710}, {'age': '6_to_17', 'rate': 59.2, 'value': 4835}, {'age': '0_to_5', 'rate': 122.8, 'value': 4823}, {'age': '85+', 'rate': 6444.3, 'value': 90633}, {'age': '65_to_84', 'rate': 2030.8, 'value': 183939}]",274655236.0,825558.0,671.0,4799.0,80.0,119680.0,211.6,98.0,119998.0,212.2
nation,2021-10-02,England,E92000001,26794.0,6700702.0,11935.6,21439.0,6749585.0,64154.0,31901799.0,585493.0,241047371.0,530.0,2343151.0,549.0,468304.0,"[{'age': '18_to_64', 'rate': 526.5, 'value': 178964}, {'age': '6_to_17', 'rate': 59.5, 'value': 4855}, {'age': '0_to_5', 'rate': 123.2, 'value': 4842}, {'age': '85+', 'rate': 6450.2, 'value': 90716}, {'age': '65_to_84', 'rate': 2032.7, 'value': 184112}]",275292321.0,650177.0,630.0,4652.0,103.0,119783.0,211.8,74.0,120072.0,212.3
nation,2021-10-03,England,E92000001,25176.0,6725105.0,11982.7,26624.0,6776209.0,54031.0,31955830.0,870621.0,241950493.0,328.0,2343479.0,577.0,468881.0,"[{'age': '18_to_64', 'rate': 527.2, 'value': 179223}, {'age': '6_to_17', 'rate': 59.8, 'value': 4882}, {'age': '0_to_5', 'rate': 123.8, 'value': 4863}, {'age': '85+', 'rate': 6455.5, 'value': 90791}, {'age': '65_to_84', 'rate': 2034.8, 'value': 184307}]",276249802.0,924980.0,639.0,4778.0,30.0,119813.0,211.9,75.0,120147.0,212.5
nation,2021-10-04,England,E92000001,28251.0,6752536.0,12045.9,35789.0,6811998.0,66433.0,32022263.0,814888.0,242860155.0,677.0,2344156.0,627.0,469508.0,"[{'age': '18_to_64', 'rate': 528.0, 'value': 179487}, {'age': '6_to_17', 'rate': 60.1, 'value': 4910}, {'age': '0_to_5', 'rate': 124.3, 'value': 4883}, {'age': '85+', 'rate': 6461.4, 'value': 90874}, {'age': '65_to_84', 'rate': 2037.4, 'value': 184539}]",277226574.0,881998.0,632.0,4909.0,13.0,119826.0,211.9,80.0,120227.0,212.6
nation,2021-10-05,England,E92000001,28846.0,6780567.0,12101.8,31593.0,6843591.0,78194.0,32100457.0,693419.0,243610334.0,1102.0,2345258.0,658.0,470166.0,"[{'age': '18_to_64', 'rate': 528.8, 'value': 179752}, {'age': '6_to_17', 'rate': 60.3, 'value': 4927}, {'age': '0_to_5', 'rate': 124.6, 'value': 4897}, {'age': '85+', 'rate': 6469.8, 'value': 90992}, {'age': '65_to_84', 'rate': 2040.1, 'value': 184783}]",278056049.0,772715.0,661.0,5006.0,140.0,119966.0,212.1,87.0,120314.0,212.8
nation,2021-10-06,England,E92000001,33450.0,6812848.0,12158.3,31917.0,6875508.0,75640.0,32176097.0,882679.0,244547332.0,1210.0,2346791.0,632.0,470798.0,"[{'age': '18_to_64', 'rate': 529.5, 'value': 180005}, {'age': '6_to_17', 'rate': 60.6, 'value': 4946}, {'age': '0_to_5', 'rate': 124.8, 'value': 4904}, {'age': '85+', 'rate': 6476.5, 'value': 91086}, {'age': '65_to_84', 'rate': 2042.9, 'value': 185042}]",279070220.0,959529.0,663.0,5009.0,99.0,120065.0,212.3,74.0,120388.0,212.9
nation,2021-10-07,England,E92000001,33305.0,6845186.0,12214.1,31565.0,6907073.0,67285.0,32284536.0,824241.0,245443749.0,1328.0,2348119.0,634.0,471432.0,"[{'age': '18_to_64', 'rate': 530.3, 'value': 180277}, {'age': '6_to_17', 'rate': 60.8, 'value': 4968}, {'age': '0_to_5', 'rate': 125.2, 'value': 4917}, {'age': '85+', 'rate': 6483.6, 'value': 91186}, {'age': '65_to_84', 'rate': 2045.5, 'value': 185269}]",280076404.0,892854.0,665.0,4962.0,71.0,120136.0,212.4,90.0,120478.0,213.0
nation,2021-10-08,England,E92000001,32157.0,6876192.0,12265.8,29265.0,6936338.0,71546.0,32356082.0,725465.0,246227571.0,1227.0,2349346.0,619.0,472051.0,"[{'age': '18_to_64', 'rate': 531.0, 'value': 180516}, {'age': '6_to_17', 'rate': 61.1, 'value': 4991}, {'age': '0_to_5', 'rate': 125.6, 'value': 4934}, {'age': '85+', 'rate': 6490.1, 'value': 91278}, {'age': '65_to_84', 'rate': 2048.2, 'value': 185516}]",280932999.0,798238.0,647.0,4975.0,109.0,120245.0,212.6,90.0,120568.0,213.2
nation,2021-10-09,England,E92000001,31259.0,6906211.0,12312.9,26604.0,6962942.0,61009.0,32417091.0,593564.0,246851087.0,553.0,2349899.0,613.0,472664.0,"[{'age': '18_to_64', 'rate': 531.8, 'value': 180774}, {'age': '6_to_17', 'rate': 61.3, 'value': 5008}, {'age': '0_to_5', 'rate': 125.9, 'value': 4948}, {'age': '85+', 'rate': 6496.3, 'value': 91364}, {'age': '65_to_84', 'rate': 2050.8, 'value': 185754}]",281618077.0,655126.0,639.0,4921.0,111.0,120356.0,212.8,90.0,120658.0,213.4
nation,2021-10-10,England,E92000001,31096.0,6936327.0,12367.5,30923.0,6993865.0,59418.0,32476509.0,819912.0,247704577.0,121.0,2350020.0,606.0,473270.0,"[{'age': '18_to_64', 'rate': 532.6, 'value': 181032}, {'age': '6_to_17', 'rate': 61.6, 'value': 5028}, {'age': '0_to_5', 'rate': 126.2, 'value': 4958}, {'age': '85+', 'rate': 6503.4, 'value': 91465}, {'age': '65_to_84', 'rate': 2053.2, 'value': 185971}]",282531106.0,879451.0,622.0,5077.0,34.0,120390.0,212.9,70.0,120728.0,213.5
nation,2021-10-11,England,E92000001,32349.0,6967915.0,12442.3,42283.0,7036148.0,73334.0,32549843.0,809781.0,248605003.0,752.0,2350772.0,685.0,473955.0,"[{'age': '18_to_64', 'rate': 533.4, 'value': 181316}, {'age': '6_to_17', 'rate': 61.9, 'value': 5056}, {'age': '0_to_5', 'rate': 126.6, 'value': 4974}, {'age': '85+', 'rate': 6509.8, 'value': 91554}, {'age': '65_to_84', 'rate': 2056.2, 'value': 186239}]",283505618.0,883867.0,621.0,5206.0,15.0,120405.0,212.9,90.0,120818.0,213.6
nation,2021-10-12,England,E92000001,33287.0,7000356.0,12513.2,40064.0,7076212.0,83690.0,32633533.0,715991.0,249377687.0,799.0,2351571.0,760.0,474715.0,"[{'age': '18_to_64', 'rate': 534.3, 'value': 181639}, {'age': '6_to_17', 'rate': 62.2, 'value': 5081}, {'age': '0_to_5', 'rate': 126.9, 'value': 4986}, {'age': '85+', 'rate': 6516.9, 'value': 91654}, {'age': '65_to_84', 'rate': 2059.5, 'value': 186539}]",284362791.0,800480.0,657.0,5213.0,147.0,120552.0,213.2,85.0,120903.0,213.8
nation,2021-10-13,England,E92000001,36458.0,7035489.0,12583.5,39759.0,7115971.0,77296.0,32710829.0,881160.0,250304855.0,1093.0,2353635.0,752.0,475467.0,"[{'age': '18_to_64', 'rate': 535.2, 'value': 181935}, {'age': '6_to_17', 'rate': 62.6, 'value': 5111}, {'age': '0_to_5', 'rate': 127.3, 'value': 5001}, {'age': '85+', 'rate': 6524.8, 'value': 91766}, {'age': '65_to_84', 'rate': 2062.8, 'value': 186838}]",285369319.0,959549.0,657.0,5246.0,101.0,120653.0,213.4,89.0,120992.0,214.0
nation,2021-10-14,England,E92000001,38488.0,7073467.0,12651.5,38466.0,7154437.0,62252.0,32804593.0,832860.0,251214948.0,1357.0,2354992.0,730.0,476197.0,"[{'age': '18_to_64', 'rate': 536.1, 'value': 182242}, {'age': '6_to_17', 'rate': 62.9, 'value': 5135}, {'age': '0_to_5', 'rate': 127.6, 'value': 5013}, {'age': '85+', 'rate': 6532.6, 'value': 91875}, {'age': '65_to_84', 'rate': 2065.8, 'value': 187116}]",286374533.0,896469.0,655.0,5289.0,110.0,120763.0,213.6,110.0,121102.0,214.1
nation,2021-10-15,England,E92000001,37691.0,7110513.0,12715.0,35922.0,7190359.0,71797.0,32876390.0,753607.0,252024155.0,1020.0,2356012.0,752.0,476949.0,"[{'age': '18_to_64', 'rate': 537.1, 'value': 182562}, {'age': '6_to_17', 'rate': 63.2, 'value': 5158}, {'age': '0_to_5', 'rate': 128.1, 'value': 5032}, {'age': '85+', 'rate': 6540.2, 'value': 91982}, {'age': '65_to_84', 'rate': 2069.0, 'value': 187399}]",287256557.0,826424.0,673.0,5363.0,94.0,120857.0,213.7,105.0,121207.0,214.3
nation,2021-10-16,England,E92000001,39624.0,7149533.0,12769.9,31038.0,7221397.0,62596.0,32938986.0,628141.0,252685811.0,418.0,2356430.0,743.0,477692.0,"[{'age': '18_to_64', 'rate': 537.9, 'value': 182851}, {'age': '6_to_17', 'rate': 63.4, 'value': 5176}, {'age': '0_to_5', 'rate': 128.5, 'value': 5049}, {'age': '85+', 'rate': 6548.9, 'value': 92104}, {'age': '65_to_84', 'rate': 2072.2, 'value': 187695}]",287981227.0,691155.0,681.0,5385.0,123.0,120980.0,213.9,96.0,121303.0,214.5
nation,2021-10-17,England,E92000001,38543.0,7187635.0,12834.9,36774.0,7258171.0,57579.0,32996565.0,839611.0,253560833.0,216.0,2356646.0,828.0,478520.0,"[{'age': '18_to_64', 'rate': 539.0, 'value': 183212}, {'age': '6_to_17', 'rate': 63.6, 'value': 5194}, {'age': '0_to_5', 'rate': 129.2, 'value': 5074}, {'age': '85+', 'rate': 6558.5, 'value': 92239}, {'age': '65_to_84', 'rate': 2075.4, 'value': 187984}]",288914044.0,897406.0,695.0,5623.0,41.0,121021.0,214.0,103.0,121406.0,214.7
nation,2021-10-18,England,E92000001,39473.0,7226658.0,12920.2,48247.0,7306418.0,73023.0,33069532.0,779275.0,254424121.0,736.0,2357382.0,896.0,479416.0,"[{'age': '18_to_64', 'rate': 540.1, 'value': 183585}, {'age': '6_to_17', 'rate': 64.0, 'value': 5226}, {'age': '0_to_5', 'rate': 129.8, 'value': 5098}, {'age': '85+', 'rate': 6568.4, 'value': 92378}, {'age': '65_to_84', 'rate': 2079.0, 'value': 188312}]",289851035.0,853034.0,703.0,5938.0,22.0,121043.0,214.0,95.0,121501.0,214.9
