date,name,code,covidOccupiedMVBeds,cumAdmissions,cumAdmissionsByAge,cumCasesByPublishDate,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,cumPillarFourTestsByPublishDate,cumPillarOneTestsByPublishDate,cumPillarThreeTestsByPublishDate,cumPillarTwoTestsByPublishDate,cumTestsByPublishDate,femaleCases,hospitalCases,maleCases,newAdmissions,newCasesByPublishDate,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newDeaths28DaysByPublishDate,newPillarFourTestsByPublishDate,newPillarOneTestsByPublishDate,newPillarThreeTestsByPublishDate,newPillarTwoTestsByPublishDate,newTestsByPublishDate,plannedCapacityByPublishDate
2020-06-05,United Kingdom,K02000001,554.0,117935.0,,283311.0,262701.0,391.6,38937.0,58.0,38422.0,57.3,241346.0,1888571.0,280524.0,1893841.0,4304282.0,,6379.0,,476.0,1650.0,1125.0,123.0,258.0,4723.0,37693.0,41619.0,60974.0,145009.0,229912.0
2020-06-06,United Kingdom,K02000001,540.0,118342.0,,284868.0,263509.0,392.8,39047.0,58.2,38565.0,57.5,245645.0,1924659.0,303264.0,1948767.0,4422335.0,,6149.0,,407.0,1557.0,808.0,110.0,143.0,4299.0,35636.0,22720.0,54926.0,117581.0,227549.0
2020-06-07,United Kingdom,K02000001,515.0,118750.0,,286194.0,264231.0,393.9,39175.0,58.4,38619.0,57.6,249283.0,1955561.0,320871.0,2001765.0,4527480.0,,5944.0,,408.0,1326.0,722.0,128.0,54.0,3638.0,30792.0,16694.0,52998.0,104122.0,227455.0
2020-06-08,United Kingdom,K02000001,509.0,119162.0,,287399.0,265327.0,395.5,39300.0,58.6,38666.0,57.6,252981.0,1987767.0,349578.0,2071781.0,4662107.0,,5931.0,,412.0,1205.0,1096.0,125.0,47.0,3698.0,32206.0,27978.0,34563.0,98445.0,225742.0
2020-06-09,United Kingdom,K02000001,491.0,119654.0,,289140.0,266480.0,397.2,39390.0,58.7,38861.0,57.9,257330.0,2030819.0,386984.0,2120335.0,4795468.0,,5737.0,,492.0,1387.0,1153.0,90.0,195.0,4349.0,43052.0,37147.0,48554.0,133102.0,229704.0
2020-06-10,United Kingdom,K02000001,439.0,120166.0,,290143.0,267672.0,399.0,39499.0,58.9,39025.0,58.2,262008.0,2074094.0,430461.0,2174987.0,4941550.0,,5476.0,,512.0,1003.0,1192.0,109.0,164.0,4678.0,43200.0,42979.0,54652.0,145509.0,229704.0
2020-06-11,United Kingdom,K02000001,390.0,120612.0,,291409.0,268682.0,400.5,39579.0,59.0,39101.0,58.3,265948.0,2115412.0,477493.0,2233842.0,5092695.0,,5180.0,,446.0,1266.0,1010.0,80.0,76.0,3940.0,40058.0,46491.0,58855.0,149344.0,230124.0
2020-06-12,United Kingdom,K02000001,393.0,121004.0,,292950.0,269740.0,402.1,39659.0,59.1,39232.0,58.5,270879.0,2156643.0,525020.0,2288632.0,5241174.0,,5090.0,,392.0,1541.0,1058.0,80.0,131.0,4931.0,40426.0,46952.0,54790.0,147099.0,229654.0
2020-06-13,United Kingdom,K02000001,390.0,121389.0,,294375.0,270631.0,403.4,39721.0,59.2,39339.0,58.6,273907.0,2195481.0,548794.0,2346693.0,5364875.0,,4941.0,,385.0,1425.0,891.0,62.0,107.0,3028.0,37983.0,21337.0,58061.0,120409.0,241634.0
2020-06-14,United Kingdom,K02000001,393.0,121753.0,,295889.0,271450.0,404.7,39807.0,59.3,39366.0,58.7,277732.0,2227033.0,562314.0,2382681.0,5449760.0,,4908.0,,364.0,1514.0,819.0,86.0,27.0,3825.0,30700.0,13452.0,35988.0,83965.0,241540.0
2020-06-15,United Kingdom,K02000001,385.0,122192.0,,296857.0,272493.0,406.2,39877.0,59.4,39395.0,58.7,283075.0,2262744.0,592204.0,2414778.0,5552801.0,,4870.0,,439.0,1056.0,1043.0,70.0,29.0,5343.0,35711.0,28186.0,32097.0,101337.0,283747.0
2020-06-16,United Kingdom,K02000001,378.0,122648.0,,298136.0,273596.0,407.9,39961.0,59.6,39515.0,58.9,286653.0,2305284.0,632146.0,2451200.0,5675283.0,,4863.0,,456.0,1279.0,1103.0,84.0,120.0,3578.0,42540.0,39895.0,36422.0,122435.0,280029.0
2020-06-17,United Kingdom,K02000001,357.0,123080.0,,299251.0,274608.0,409.4,40020.0,59.7,39625.0,59.1,290338.0,2348319.0,678176.0,2492029.0,5808862.0,,4719.0,,432.0,1115.0,1012.0,59.0,110.0,3685.0,43035.0,44082.0,40829.0,131631.0,280029.0
2020-06-18,United Kingdom,K02000001,352.0,123485.0,,300469.0,275633.0,410.9,40081.0,59.7,39692.0,59.2,294718.0,2393809.0,722961.0,2536988.0,5948476.0,,4560.0,,405.0,1218.0,1025.0,61.0,67.0,4380.0,41620.0,44895.0,44959.0,135854.0,280029.0
2020-06-19,United Kingdom,K02000001,330.0,123821.0,,301815.0,276629.0,412.4,40133.0,59.8,39776.0,59.3,299907.0,2434449.0,764585.0,2583539.0,6082480.0,,4414.0,,336.0,1346.0,996.0,52.0,84.0,5189.0,40640.0,41155.0,46551.0,133535.0,280636.0
2020-06-20,United Kingdom,K02000001,346.0,124078.0,,303110.0,277315.0,413.4,40193.0,59.9,39847.0,59.4,316888.0,2470849.0,786013.0,2627985.0,6201735.0,,4252.0,,257.0,1295.0,686.0,60.0,71.0,16981.0,36118.0,20426.0,44446.0,117971.0,282592.0
2020-06-21,United Kingdom,K02000001,310.0,124366.0,,304331.0,277953.0,414.4,40247.0,60.0,39878.0,59.4,326398.0,2500489.0,795915.0,2655630.0,6278432.0,,4222.0,,288.0,1221.0,638.0,54.0,31.0,9510.0,29457.0,9902.0,27645.0,76514.0,282498.0
2020-06-22,United Kingdom,K02000001,340.0,124760.0,,305289.0,278848.0,415.7,40311.0,60.1,39892.0,59.5,343330.0,2540573.0,822058.0,2678588.0,6384549.0,,4281.0,,394.0,958.0,895.0,64.0,14.0,16931.0,36984.0,26084.0,22958.0,102957.0,294442.0
2020-06-23,United Kingdom,K02000001,311.0,125123.0,,306210.0,279739.0,417.0,40375.0,60.2,39986.0,59.6,364102.0,2586357.0,857323.0,2699560.0,6507342.0,,4134.0,,363.0,874.0,891.0,64.0,94.0,28918.0,45784.0,35006.0,20972.0,130680.0,294919.0
2020-06-24,United Kingdom,K02000001,316.0,125491.0,,306862.0,280515.0,418.2,40449.0,60.3,40073.0,59.7,380263.0,2629977.0,894195.0,2743980.0,6648415.0,,4030.0,,368.0,653.0,776.0,74.0,87.0,16161.0,43620.0,36102.0,44420.0,140303.0,294903.0
2020-06-25,United Kingdom,K02000001,276.0,125816.0,,307980.0,281235.0,419.2,40517.0,60.4,40172.0,59.9,405828.0,2692572.0,930616.0,2818129.0,6847145.0,,3850.0,,325.0,1118.0,720.0,68.0,99.0,25565.0,42153.0,36438.0,51020.0,155176.0,292961.0
2020-06-26,United Kingdom,K02000001,268.0,126155.0,,309360.0,281904.0,420.2,40558.0,60.5,40249.0,60.0,421653.0,2736411.0,966327.0,2867682.0,6992073.0,,3620.0,,339.0,1006.0,669.0,41.0,79.0,15825.0,43839.0,35711.0,49553.0,144928.0,293149.0
2020-06-27,United Kingdom,K02000001,270.0,126442.0,,310250.0,282556.0,421.2,40607.0,60.5,40289.0,60.1,433568.0,2777265.0,981256.0,2917725.0,7109814.0,,3544.0,,287.0,890.0,652.0,49.0,40.0,11915.0,40854.0,14929.0,50043.0,117741.0,290446.0
2020-06-28,United Kingdom,K02000001,270.0,126650.0,,311151.0,283002.0,421.9,40652.0,60.6,40320.0,60.1,460799.0,2808681.0,987644.0,2951522.0,7208646.0,,3557.0,,208.0,901.0,446.0,45.0,31.0,19848.0,30656.0,5928.0,33797.0,90229.0,294258.0
2020-06-29,United Kingdom,K02000001,262.0,126870.0,,311965.0,283730.0,423.0,40691.0,60.7,40341.0,60.1,496544.0,2850314.0,1010203.0,2974925.0,7331986.0,,3748.0,,220.0,815.0,728.0,39.0,21.0,20253.0,39169.0,22559.0,23403.0,105384.0,317155.0
2020-06-30,United Kingdom,K02000001,279.0,127165.0,,312654.0,284347.0,423.9,40738.0,60.7,40394.0,60.2,526804.0,2897765.0,1036898.0,3024818.0,7486285.0,,3383.0,,295.0,689.0,617.0,47.0,53.0,20798.0,47474.0,26622.0,49893.0,144787.0,313439.0
2020-07-01,United Kingdom,K02000001,259.0,127434.0,,313483.0,285006.0,424.9,40765.0,60.8,40491.0,60.4,541918.0,2947392.0,1066325.0,3088196.0,7643831.0,,3198.0,,269.0,829.0,659.0,27.0,97.0,15094.0,49258.0,29401.0,63378.0,157131.0,315939.0
2020-07-02,United Kingdom,K02000001,239.0,127650.0,,283757.0,285613.0,425.8,40808.0,60.8,40532.0,60.4,571707.0,2993828.0,1092830.0,3153853.0,7812218.0,,3079.0,,216.0,576.0,607.0,43.0,41.0,29604.0,46473.0,27525.0,65657.0,169259.0,316515.0
2020-07-03,United Kingdom,K02000001,231.0,127864.0,,284276.0,286186.0,426.6,40837.0,60.9,40581.0,60.5,599542.0,3040901.0,1123615.0,3221213.0,7985271.0,,2942.0,,214.0,544.0,573.0,29.0,50.0,27835.0,46818.0,30553.0,67360.0,172566.0,311654.0
2020-07-04,United Kingdom,K02000001,221.0,128066.0,,284900.0,286586.0,427.2,40870.0,60.9,40613.0,60.5,622187.0,3081496.0,1134075.0,3273919.0,8111677.0,,2802.0,,202.0,624.0,400.0,33.0,32.0,22645.0,40466.0,10282.0,52707.0,126100.0,309521.0
2020-07-05,United Kingdom,K02000001,217.0,128262.0,,285416.0,287143.0,428.1,40897.0,61.0,40632.0,60.6,639186.0,3119819.0,1138066.0,3313301.0,8210372.0,,2741.0,,196.0,516.0,557.0,27.0,19.0,16804.0,37602.0,3527.0,39382.0,97315.0,311113.0
2020-07-06,United Kingdom,K02000001,209.0,128466.0,,285768.0,287848.0,429.1,40932.0,61.0,40643.0,60.6,654359.0,3160140.0,1154020.0,3336513.0,8305032.0,,2699.0,,204.0,343.0,705.0,35.0,11.0,15001.0,40321.0,15750.0,23212.0,94284.0,349109.0
2020-07-07,United Kingdom,K02000001,197.0,128681.0,,286349.0,288451.0,430.0,40959.0,61.1,40697.0,60.7,661928.0,3209459.0,1172356.0,3387883.0,8431626.0,,2598.0,,215.0,581.0,603.0,27.0,54.0,7499.0,49319.0,18050.0,51370.0,126238.0,351203.0
2020-07-08,United Kingdom,K02000001,185.0,128889.0,,286979.0,289153.0,431.0,40983.0,61.1,40754.0,60.8,672594.0,3260306.0,1194553.0,3457174.0,8584627.0,,2454.0,,208.0,630.0,702.0,24.0,57.0,10627.0,51027.0,22147.0,69291.0,153092.0,350703.0
2020-07-09,United Kingdom,K02000001,188.0,129103.0,,287621.0,289872.0,432.1,41020.0,61.1,40785.0,60.8,680827.0,3307912.0,1216268.0,3541596.0,8746603.0,,2344.0,,214.0,642.0,719.0,37.0,31.0,8233.0,47426.0,21715.0,84422.0,161796.0,355703.0
2020-07-10,United Kingdom,K02000001,191.0,129279.0,,288133.0,290435.0,433.0,41041.0,61.2,40819.0,60.9,688947.0,3355273.0,1234887.0,3622463.0,8901570.0,,2243.0,,176.0,512.0,563.0,21.0,34.0,8120.0,47258.0,18619.0,80867.0,154864.0,348654.0
2020-07-11,United Kingdom,K02000001,168.0,129456.0,,288953.0,290881.0,433.6,41062.0,61.2,40836.0,60.9,691595.0,3401296.0,1243248.0,3700534.0,9036673.0,,2118.0,,177.0,820.0,446.0,21.0,17.0,2648.0,46023.0,8148.0,78071.0,134890.0,336521.0
2020-07-12,United Kingdom,K02000001,159.0,129570.0,,289603.0,291251.0,434.2,41075.0,61.2,40845.0,60.9,704340.0,3436603.0,1246070.0,3752213.0,9139226.0,,2100.0,,114.0,650.0,370.0,13.0,9.0,12496.0,34930.0,2822.0,51679.0,101927.0,337626.0
2020-07-13,United Kingdom,K02000001,162.0,129759.0,,290133.0,291985.0,435.3,41099.0,61.3,40855.0,60.9,715742.0,3477000.0,1257311.0,3785633.0,9235686.0,,2112.0,,189.0,530.0,734.0,24.0,10.0,11402.0,41340.0,11241.0,33420.0,97403.0,339755.0
2020-07-14,United Kingdom,K02000001,145.0,129945.0,,291373.0,292676.0,436.3,41120.0,61.3,40899.0,61.0,721934.0,3531286.0,1271175.0,3844308.0,9368703.0,,1993.0,,186.0,398.0,691.0,21.0,44.0,6192.0,53820.0,13434.0,58675.0,132121.0,345870.0
2020-07-15,United Kingdom,K02000001,153.0,130111.0,,291911.0,293449.0,437.5,41140.0,61.3,40925.0,61.0,730849.0,3588561.0,1284707.0,3920134.0,9524251.0,,1974.0,,166.0,538.0,773.0,20.0,26.0,8915.0,53790.0,13532.0,75826.0,152063.0,349870.0
2020-07-16,United Kingdom,K02000001,142.0,130278.0,,292552.0,294155.0,438.5,41153.0,61.3,40949.0,61.0,733823.0,3639292.0,1298484.0,4018915.0,9690514.0,,1829.0,,167.0,642.0,706.0,13.0,24.0,2974.0,50434.0,13777.0,98781.0,165966.0,326877.0
2020-07-17,United Kingdom,K02000001,143.0,130422.0,,293239.0,294736.0,439.4,41171.0,61.4,40975.0,61.1,741636.0,3689175.0,1311040.0,4126728.0,9868579.0,,1804.0,,144.0,687.0,581.0,18.0,26.0,7813.0,49443.0,12556.0,107813.0,177625.0,319706.0
2020-07-18,United Kingdom,K02000001,137.0,130527.0,,294066.0,295234.0,440.1,41185.0,61.4,40984.0,61.1,746386.0,3731733.0,1315163.0,4215866.0,10009148.0,,1776.0,,105.0,827.0,498.0,14.0,9.0,4750.0,42558.0,3946.0,89139.0,140393.0,317451.0
2020-07-19,United Kingdom,K02000001,131.0,130653.0,,294792.0,295678.0,440.8,41199.0,61.4,40995.0,61.1,763062.0,3771479.0,1316883.0,4278692.0,10130116.0,,1742.0,,126.0,726.0,444.0,14.0,11.0,16676.0,39747.0,1720.0,62825.0,120968.0,318829.0
2020-07-20,United Kingdom,K02000001,129.0,130783.0,,295372.0,296490.0,442.0,41211.0,61.4,41005.0,61.1,772994.0,3815687.0,1324665.0,4319555.0,10232901.0,,1734.0,,130.0,557.0,812.0,12.0,10.0,9932.0,43230.0,7716.0,40863.0,101741.0,327432.0
2020-07-21,United Kingdom,K02000001,137.0,130909.0,,295817.0,297272.0,443.2,41231.0,61.5,41030.0,61.2,784327.0,3868166.0,1334197.0,4388769.0,10375459.0,,1634.0,,126.0,445.0,782.0,20.0,25.0,11333.0,52480.0,9532.0,69214.0,142559.0,327526.0
2020-07-22,United Kingdom,K02000001,110.0,131067.0,,296377.0,298067.0,444.3,41248.0,61.5,41047.0,61.2,791069.0,3922601.0,1343588.0,4465796.0,10523054.0,,1747.0,,158.0,560.0,795.0,17.0,17.0,6742.0,54435.0,9391.0,77027.0,147595.0,330026.0
2020-07-23,United Kingdom,K02000001,111.0,131267.0,,297146.0,298864.0,445.5,41264.0,61.5,41056.0,61.2,799211.0,3973719.0,1353286.0,4548960.0,10675176.0,,1538.0,,200.0,769.0,797.0,16.0,9.0,8142.0,51129.0,9698.0,83164.0,152133.0,330026.0
2020-07-24,United Kingdom,K02000001,104.0,131425.0,,297914.0,299636.0,446.7,41271.0,61.5,41088.0,61.3,806075.0,4022736.0,1362916.0,4641257.0,10832984.0,,1453.0,,158.0,768.0,772.0,7.0,32.0,6864.0,48482.0,9586.0,92297.0,157229.0,330647.0
2020-07-25,United Kingdom,K02000001,93.0,131544.0,,298681.0,300160.0,447.5,41287.0,61.5,41103.0,61.3,811877.0,4068747.0,1366023.0,4729289.0,10975936.0,,1401.0,,119.0,767.0,524.0,16.0,15.0,5802.0,46013.0,3107.0,88032.0,142954.0,336802.0
2020-07-26,United Kingdom,K02000001,92.0,131653.0,,299426.0,300718.0,448.3,41303.0,61.6,41111.0,61.3,823198.0,4111747.0,1367911.0,4792861.0,11095717.0,,1383.0,,109.0,745.0,558.0,16.0,8.0,7252.0,40977.0,1623.0,63572.0,113424.0,338585.0
2020-07-27,United Kingdom,K02000001,97.0,131783.0,,300111.0,301573.0,449.6,41314.0,61.6,41114.0,61.3,834973.0,4155149.0,1373192.0,4831724.0,11195038.0,,1370.0,,130.0,685.0,855.0,11.0,3.0,11544.0,43402.0,5281.0,38863.0,99090.0,339809.0
2020-07-28,United Kingdom,K02000001,93.0,131902.0,,300692.0,302414.0,450.8,41326.0,61.6,41135.0,61.3,852180.0,4210244.0,1380320.0,4907239.0,11349983.0,,1369.0,,119.0,581.0,841.0,12.0,21.0,17207.0,55096.0,7128.0,75515.0,154946.0,341903.0
2020-07-29,United Kingdom,K02000001,87.0,132035.0,,301455.0,303453.0,452.4,41338.0,61.6,41169.0,61.4,866653.0,4265628.0,1388010.0,4995361.0,11515652.0,,1350.0,,133.0,763.0,1039.0,12.0,34.0,14473.0,55197.0,7688.0,88122.0,165480.0,344403.0
2020-07-30,United Kingdom,K02000001,84.0,132167.0,,302301.0,304378.0,453.7,41348.0,61.6,41169.0,61.4,911431.0,4320354.0,1395918.0,5095030.0,11722733.0,,1314.0,,132.0,846.0,925.0,10.0,0.0,44778.0,54365.0,7844.0,99669.0,206656.0,344403.0
2020-07-31,United Kingdom,K02000001,86.0,132281.0,,303181.0,305053.0,454.8,41362.0,61.7,41189.0,61.4,947756.0,4371471.0,1402811.0,5190912.0,11912950.0,,1266.0,,114.0,880.0,675.0,14.0,20.0,36325.0,51120.0,6893.0,95882.0,190220.0,345157.0
2020-08-01,United Kingdom,K02000001,92.0,132408.0,,303942.0,305596.0,455.6,41373.0,61.7,41202.0,61.4,976217.0,4417700.0,1405668.0,5275682.0,12075267.0,,1290.0,,127.0,761.0,543.0,11.0,13.0,28461.0,46229.0,2628.0,84770.0,162088.0,336312.0
2020-08-02,United Kingdom,K02000001,85.0,132501.0,,304685.0,306150.0,456.4,41383.0,61.7,41207.0,61.4,1025371.0,4463488.0,1406870.0,5355208.0,12250937.0,,1254.0,,93.0,744.0,554.0,10.0,5.0,38497.0,44562.0,1201.0,79526.0,163786.0,338413.0
2020-08-03,United Kingdom,K02000001,77.0,132611.0,,305623.0,307188.0,457.9,41398.0,61.7,41208.0,61.4,1053752.0,4508349.0,1411407.0,5433638.0,12407146.0,,1251.0,,110.0,898.0,1038.0,15.0,1.0,30838.0,44861.0,4537.0,78430.0,158666.0,338597.0
2020-08-04,United Kingdom,K02000001,76.0,132739.0,,306293.0,308206.0,459.5,41412.0,61.7,41226.0,61.5,1070469.0,4565775.0,1418095.0,5517652.0,12571991.0,,1216.0,,128.0,670.0,1018.0,14.0,18.0,16327.0,56731.0,6350.0,84014.0,163422.0,338731.0
2020-08-05,United Kingdom,K02000001,73.0,132879.0,,307184.0,309263.0,461.0,41418.0,61.7,41240.0,61.5,1086414.0,4626141.0,1424659.0,5610829.0,12748043.0,,1200.0,,140.0,892.0,1057.0,6.0,14.0,15404.0,59374.0,6564.0,93177.0,174519.0,341231.0
2020-08-06,United Kingdom,K02000001,69.0,132981.0,,308134.0,310344.0,462.6,41427.0,61.8,41258.0,61.5,1107641.0,4685979.0,1430931.0,5714429.0,12938980.0,,1155.0,,102.0,950.0,1081.0,9.0,18.0,16995.0,59113.0,6272.0,103600.0,185980.0,343231.0
2020-08-07,United Kingdom,K02000001,67.0,133097.0,,309005.0,311287.0,464.0,41439.0,61.8,41270.0,61.5,1127998.0,4740073.0,1436545.0,5816475.0,13121091.0,,1094.0,,116.0,871.0,943.0,12.0,12.0,20110.0,54094.0,5614.0,102046.0,181864.0,338042.0
2020-08-08,United Kingdom,K02000001,62.0,133238.0,,309763.0,311983.0,465.1,41453.0,61.8,41273.0,61.5,1143845.0,4789417.0,1439143.0,5913957.0,13286362.0,,1027.0,,141.0,758.0,696.0,14.0,3.0,15752.0,49344.0,2598.0,97482.0,165176.0,335327.0
2020-08-09,United Kingdom,K02000001,65.0,133344.0,,310825.0,312597.0,466.0,41461.0,61.8,41278.0,61.5,1155667.0,4833679.0,1440570.0,6023445.0,13453361.0,,983.0,,106.0,1062.0,614.0,8.0,5.0,11747.0,43726.0,1246.0,109488.0,166207.0,337089.0
2020-08-10,United Kingdom,K02000001,70.0,133430.0,,311641.0,314067.0,468.2,41474.0,61.8,41296.0,61.6,1180388.0,4878926.0,1444531.0,6114625.0,13618470.0,,1087.0,,86.0,740.0,1470.0,13.0,18.0,24273.0,44983.0,3961.0,90844.0,164061.0,337052.0
2020-08-11,United Kingdom,K02000001,73.0,133544.0,,312789.0,315407.0,470.2,41484.0,61.8,41309.0,61.6,1193507.0,4935810.0,1450576.0,6205404.0,13785297.0,,1039.0,,114.0,1148.0,1340.0,10.0,13.0,12799.0,56755.0,5978.0,90779.0,166311.0,331146.0
2020-08-12,United Kingdom,K02000001,80.0,133645.0,,313798.0,316613.0,472.0,41491.0,61.9,41329.0,61.6,1204077.0,4996120.0,1456630.0,6314685.0,13971512.0,,1004.0,,101.0,1009.0,1206.0,7.0,20.0,10407.0,58702.0,6054.0,109281.0,184444.0,333646.0
2020-08-13,United Kingdom,K02000001,75.0,133775.0,,314927.0,317753.0,473.7,41500.0,61.9,41347.0,61.6,1208366.0,5051751.0,1462945.0,6419674.0,14142736.0,,1008.0,,130.0,1129.0,1140.0,9.0,18.0,4109.0,54444.0,6315.0,104989.0,169857.0,330646.0
2020-08-14,United Kingdom,K02000001,73.0,133877.0,,316367.0,318915.0,475.4,41507.0,61.9,41358.0,61.7,1211862.0,5105583.0,1469575.0,6533601.0,14320621.0,,995.0,,102.0,1441.0,1162.0,7.0,11.0,3568.0,53832.0,6630.0,113927.0,177957.0,326042.0
2020-08-15,United Kingdom,K02000001,76.0,133976.0,,317444.0,319609.0,476.5,41519.0,61.9,41361.0,61.7,1217454.0,5157816.0,1472093.0,6656282.0,14503645.0,,974.0,,99.0,1077.0,694.0,12.0,3.0,5592.0,52233.0,2481.0,122681.0,182987.0,324327.0
2020-08-16,United Kingdom,K02000001,78.0,134056.0,,318484.0,320206.0,477.3,41523.0,61.9,41366.0,61.7,1223414.0,5201976.0,1473129.0,6776322.0,14674841.0,,979.0,,80.0,1040.0,597.0,4.0,5.0,5888.0,42216.0,1132.0,120040.0,169276.0,326086.0
2020-08-17,United Kingdom,K02000001,73.0,134153.0,,319197.0,321484.0,479.2,41535.0,61.9,41369.0,61.7,1229070.0,5246714.0,1477057.0,6872210.0,14825051.0,,982.0,,97.0,713.0,1278.0,12.0,3.0,5656.0,44720.0,3910.0,95888.0,150174.0,324408.0
2020-08-18,United Kingdom,K02000001,73.0,134283.0,,320286.0,322566.0,480.9,41544.0,61.9,41381.0,61.7,1233280.0,5306149.0,1482697.0,6966008.0,14988134.0,,953.0,,130.0,1089.0,1082.0,9.0,12.0,4210.0,59427.0,5575.0,93798.0,163010.0,324502.0
2020-08-19,United Kingdom,K02000001,70.0,134399.0,,321098.0,323807.0,482.7,41547.0,61.9,41397.0,61.7,1241960.0,5365745.0,1488710.0,7080850.0,15177265.0,,924.0,,116.0,812.0,1241.0,3.0,16.0,8680.0,59626.0,5838.0,116290.0,190434.0,331679.0
2020-08-20,United Kingdom,K02000001,76.0,134497.0,,322280.0,325267.0,484.9,41555.0,61.9,41403.0,61.7,1248659.0,5421917.0,1496724.0,7196116.0,15363416.0,,909.0,,98.0,1182.0,1460.0,8.0,6.0,6716.0,55361.0,6590.0,115266.0,183933.0,333679.0
2020-08-21,United Kingdom,K02000001,72.0,134606.0,,323313.0,326464.0,486.7,41562.0,62.0,41405.0,61.7,1252229.0,5477978.0,1504282.0,7320390.0,15554879.0,,888.0,,109.0,1033.0,1197.0,7.0,2.0,3570.0,56061.0,7455.0,124274.0,191360.0,331165.0
2020-08-22,United Kingdom,K02000001,71.0,134678.0,,324601.0,327287.0,487.9,41570.0,62.0,41423.0,61.8,1259104.0,5527808.0,1507477.0,7441945.0,15736334.0,,943.0,,72.0,1288.0,823.0,8.0,18.0,6875.0,49830.0,3195.0,121555.0,181455.0,320987.0
2020-08-23,United Kingdom,K02000001,72.0,134752.0,,325761.0,328109.0,489.1,41584.0,62.0,41429.0,61.8,1277621.0,5569570.0,1508298.0,7556666.0,15912155.0,,870.0,,74.0,1160.0,822.0,14.0,6.0,18517.0,41150.0,821.0,114721.0,175209.0,330893.0
2020-08-24,United Kingdom,K02000001,68.0,134844.0,,326614.0,329383.0,491.0,41590.0,62.0,41433.0,61.8,1290005.0,5613279.0,1512294.0,7649983.0,16065561.0,,876.0,,92.0,853.0,1274.0,6.0,4.0,12384.0,43696.0,3996.0,93317.0,153393.0,349065.0
2020-08-25,United Kingdom,K02000001,68.0,134966.0,,327798.0,330629.0,492.9,41602.0,62.0,41449.0,61.8,1307665.0,5672807.0,1517976.0,7774761.0,16273209.0,,844.0,,122.0,1184.0,1246.0,12.0,16.0,17660.0,59359.0,5682.0,103799.0,186500.0,349159.0
2020-08-26,United Kingdom,K02000001,64.0,135098.0,,328846.0,331979.0,494.9,41613.0,62.0,41465.0,61.8,1325901.0,5732837.0,1524132.0,7900579.0,16483449.0,,829.0,,132.0,1048.0,1350.0,11.0,16.0,18236.0,58643.0,6138.0,125818.0,208835.0,354659.0
2020-08-27,United Kingdom,K02000001,71.0,135250.0,,330368.0,333530.0,497.2,41621.0,62.0,41477.0,61.8,1344120.0,5788060.0,1531215.0,8035569.0,16698964.0,,840.0,,152.0,1522.0,1551.0,8.0,12.0,18219.0,54836.0,6994.0,123367.0,203416.0,354659.0
2020-08-28,United Kingdom,K02000001,60.0,135387.0,,331644.0,335151.0,499.6,41631.0,62.1,41486.0,61.8,1365761.0,5841327.0,1538101.0,8151645.0,16896834.0,,818.0,,137.0,1276.0,1621.0,10.0,9.0,21641.0,53267.0,6886.0,115417.0,197211.0,352134.0
2020-08-29,United Kingdom,K02000001,66.0,135497.0,,332752.0,336373.0,501.4,41636.0,62.1,41498.0,61.9,1376388.0,5885688.0,1540410.0,8277858.0,17080344.0,,833.0,,110.0,1108.0,1222.0,5.0,12.0,10627.0,44361.0,2309.0,126213.0,183510.0,349002.0
2020-08-30,United Kingdom,K02000001,68.0,135574.0,,334467.0,337533.0,503.2,41642.0,62.1,41499.0,61.9,1390823.0,5926771.0,1541169.0,8403646.0,17262409.0,,831.0,,77.0,1715.0,1160.0,6.0,1.0,14435.0,41083.0,759.0,125788.0,182065.0,348868.0
2020-08-31,United Kingdom,K02000001,71.0,135665.0,,335873.0,339034.0,505.4,41651.0,62.1,41501.0,61.9,1412783.0,5966038.0,1542589.0,8522933.0,17444343.0,,854.0,,91.0,1406.0,1501.0,9.0,2.0,21960.0,39267.0,1420.0,119287.0,181934.0,370322.0
2020-09-01,United Kingdom,K02000001,82.0,135799.0,,337168.0,341282.0,508.8,41654.0,62.1,41504.0,61.9,1420117.0,6015665.0,1546584.0,8637531.0,17619897.0,,861.0,,134.0,1295.0,2248.0,3.0,3.0,7334.0,49760.0,3995.0,114598.0,175687.0,369937.0
2020-09-02,United Kingdom,K02000001,81.0,135945.0,,338676.0,344273.0,513.2,41663.0,62.1,41514.0,61.9,1435488.0,6078093.0,1552662.0,8757106.0,17823349.0,,803.0,,146.0,1508.0,2991.0,9.0,10.0,15371.0,62197.0,6078.0,119575.0,203221.0,372437.0
2020-09-03,United Kingdom,K02000001,76.0,136091.0,,340411.0,347367.0,517.8,41673.0,62.1,41527.0,61.9,1454433.0,6138002.0,1559306.0,8879551.0,18031292.0,,817.0,,146.0,1735.0,3094.0,10.0,13.0,18945.0,58914.0,6579.0,122445.0,206883.0,354937.0
2020-09-04,United Kingdom,K02000001,69.0,136245.0,,342351.0,350406.0,522.4,41680.0,62.1,41537.0,61.9,1469333.0,6200042.0,1566086.0,9005243.0,18240704.0,,818.0,,154.0,1940.0,3039.0,7.0,10.0,14900.0,62040.0,6780.0,126743.0,210463.0,352249.0
